,Item,ValorUnitarioAprovado,Data,idPRONAC
1734441,Locação de automóveis,35000.0,2014-01-07 10:09:08,169060
2412023,Segurança,180.0,2017-06-16 00:00:00,203310
2211958,Remuneração para captação de recursos,24000.0,2015-10-26 16:49:38,194092
820534,Coordenador de produção,3000.0,2013-07-04 00:00:00,162606
1135161,Locação equipamento de som,3250.0,2012-06-01 00:00:00,149902
1014389,Assessoria Jurídica (Contratos Inclusive),12000.0,2011-12-16 00:00:00,145259
2208317,Apresentador /locutor,500.0,2015-05-26 00:00:00,190367
404658,Outdoors,800.0,2011-01-01 00:00:00,122727
1589481,Produtor Executivo,2500.0,2013-09-20 00:00:00,166756
458215,Coreógrafo,500.0,2010-12-01 00:00:00,124803
64039,Monitores,6820.0,2009-05-01 00:00:00,112298
925382,Spot de rádio 30 segundos,5.77,2011-12-19 00:00:00,141517
2186712,Passagens Aéreas (Descrever os trechos na tela de deslocamentos),330.0,2015-06-03 00:00:00,191976
635733,Designer gráfico,0.0,2011-05-17 00:00:00,132253
426829,Consultoria Técnica,12000.0,2017-06-02 10:39:17,209069
1686469,Controler,5200.0,2015-08-14 00:00:00,185454
670681,Técnico de Luz,1800.0,2011-03-01 00:00:00,132097
1717636,Mídia impressa,65200.0,2014-01-16 11:04:55,168242
30496,Cenógrafo,2500.0,2010-07-02 00:00:00,121180
1600852,Coordenador do Projeto,1500.0,2014-01-07 10:09:08,161271
1653521,Assessor de imprensa,2500.0,2014-01-07 00:00:00,166979
2354202,Cartaz,2.0,2016-08-01 00:00:00,202147
674177,"Locação de equipamentos de luz (torres, mesas, racks, cabos, refletores, máquinas de fumaça, monitor)",250.0,2011-09-01 00:00:00,133507
2163447,"Locação de equipamentos de luz (torres, mesas, racks, cabos, refletores, máquinas de fumaça, monitor)",5500.0,2015-09-18 16:40:32,192949
612420,Locação de equipamento de vídeo,3500.0,2011-03-04 00:00:00,131987
129083,Distribuidor de impresso,500.0,2009-08-01 00:00:00,112832
2487070,Registro e documentação fotográfica,900.0,2017-05-05 10:43:20,208384
2481268,"Banner/faixa adesiva/faixa de lona/saia de palco/testeira/pórtico
",1200.0,2017-05-17 00:00:00,207898
2004746,Ficha Catalográfica e ISBN,85.0,2014-10-23 17:41:59,185398
1987371,Hospedagem sem Alimentação,250.0,2016-02-18 00:00:00,185973
999929,Monitores,260.0,2012-01-20 00:00:00,145096
1164233,Hospedagem sem Alimentação,200.0,2012-07-03 00:00:00,150093
630596,Pedras,28.56,2011-06-01 00:00:00,132341
1771213,Material de consumo,1500.0,2014-07-02 09:39:03,169306
2567587,Advogado,1500.0,2018-01-02 11:07:38,210338
1962834,Amplificador de baixo,900.0,2014-09-22 00:00:00,183375
2355251,Fotógrafo,500.0,2016-05-18 16:22:20,200809
2274355,Produtor,15000.0,2016-07-01 00:00:00,199757
1132598,Iluminador,1000.0,2012-03-15 00:00:00,148353
1552663,Assessor de imprensa,3000.0,2013-06-07 00:00:00,160915
857768,"Folder formato até A5(15,5x21cm)
",2.0,2011-09-01 00:00:00,137273
1529630,Vídeo,1500.0,2014-01-07 10:09:08,160834
506325,Produtor associado,1000.0,2011-01-13 00:00:00,126771
1464035,Assessor de imprensa,8000.0,2015-01-10 09:55:46,159570
1203878,"Locação de equipamentos de luz (torres, mesas, racks, cabos, refletores, máquinas de fumaça, monitor)",4000.0,2012-06-01 00:00:00,149347
1204032,Elaboração de prestação de contas,8600.0,2014-01-07 10:09:08,157058
365909,Passagens Aéreas (Descrever os trechos na tela de deslocamentos),400.0,2010-05-25 00:00:00,121615
776352,Painéis,800.0,2011-05-30 00:00:00,134800
1068622,Ator/atriz coadjuvante,3500.0,2012-03-05 00:00:00,147998
2468291,Cartaz,2.27,2017-06-09 11:17:46,209254
1269248,Camarim,400.0,2013-02-01 00:00:00,154294
371174,Ensaiador,1500.0,2011-02-01 00:00:00,121800
2188147,"Fotografia Artística (Fotógrafo, Tratamento, Revelação, etc.)",1200.0,2015-07-24 16:43:04,192067
2386633,Locação de palco c/ cobertura,9600.0,2016-08-05 10:00:55,203209
742724,Designer gráfico,4640.0,2011-03-15 00:00:00,132657
670797,Papel Miolo,0.0,2011-08-01 00:00:00,133061
1461275,Assistente de produção,3000.0,2013-09-12 00:00:00,160945
597999,Aluguel de vans,580.0,2016-05-01 00:00:00,201193
1909074,Direitos Autorais,30000.0,2017-06-13 12:19:05,209532
2281394,Assistente de produção,250.0,2015-12-02 00:00:00,194847
374881,Elaboração e Agenciamento,16814.0,2010-06-01 00:00:00,121050
986800,Master de vídeo,200.0,2012-03-01 00:00:00,145716
1681989,Grupos Circenses,3000.0,2013-10-14 00:00:00,165117
770004,Correios,300.0,2011-06-13 00:00:00,135462
413107,Assessor de imprensa,3000.0,2010-09-02 00:00:00,123306
1827206,Pesquisa,15000.0,2016-12-26 14:52:54,206453
1593995,Mobiliário Expositivo,8000.0,2014-04-01 00:00:00,170776
410099,Mídia internet,400.0,2010-11-10 00:00:00,122701
165004,Assistente de produção,1000.0,2010-06-04 00:00:00,116111
534827,"Fotografia Artística (Fotógrafo, Tratamento, Revelação, etc.)",2000.0,2011-01-10 00:00:00,126886
1209490,Cartaz,1.6,2012-07-05 00:00:00,152203
2541784,Legendagem,5500.0,2017-07-27 17:31:15,209945
259849,Sítio de Internet - Hospedagem,30.0,2011-02-01 00:00:00,118698
1498131,Aluguel de Sede de Produção,1500.0,2013-04-09 00:00:00,160384
579701,Combustível,0.8,2011-01-12 00:00:00,131786
998234,Material efeito especial,200.0,2012-02-01 00:00:00,145578
2223415,Direção Artística,18000.0,2015-11-30 00:00:00,194852
1398047,Coordenação Administrativo- Financeiro,10000.0,2013-02-11 00:00:00,158294
2112648,Músicos / Intérpretes,5100.0,2016-06-01 17:49:49,202205
1698069,Contribuição Patronal,0.0,2015-09-17 16:58:55,192899
353681,Coordenação Editorial,20000.0,2010-04-01 00:00:00,120545
424164,Curadoria,20000.0,2015-12-17 17:15:58,200753
2054570,Palestrante,5000.0,2014-12-22 16:35:29,187379
1402359,Remuneração para captação de recursos,35654.2,2014-01-07 10:09:08,157893
1418025,Programação visual,3500.0,2015-03-10 08:50:49,187895
538683,Transporte de material,700.0,2010-11-01 00:00:00,129003
2486822,Telefone,0.0,2017-12-05 15:18:01,208078
1090007,Assessoria de Comunicação,2000.0,2014-01-07 10:09:08,150516
2097363,Projeto de Iluminação,2000.0,2015-05-21 07:30:23,189526
1430673,Produtor,500.0,2014-01-16 11:04:55,168326
507662,Assessoria Jurídica (Contratos Inclusive),15000.0,2013-01-01 00:00:00,126753
2202841,Banda/Grupo local,8500.0,2015-09-18 16:40:32,193128
2482805,Aquisição de Livros,0.0,2017-05-15 17:57:20,208677
1771395,Carregador,200.0,2015-01-10 00:00:00,168585
621612,Produção Gráfica,7000.0,2011-01-04 00:00:00,130480
518326,Produção de Texto,10000.0,2010-10-25 00:00:00,126970
1720961,Maquinista assistente,793.99,2015-11-06 14:13:45,194554
1310198,Hospedagem sem Alimentação,338800.0,2017-01-01 08:57:31,206144
548482,Contador,800.0,2011-05-10 00:00:00,128577
843281,Contador,1000.0,2011-04-08 00:00:00,133647
822619,Prêmios,10000.0,2012-08-14 00:00:00,137197
280018,Outdoors,1100.0,2009-12-01 00:00:00,117094
401535,Estudos e Projetos,6100.0,2010-06-15 00:00:00,121795
286599,Passagens Aéreas (Descrever os trechos na tela de deslocamentos),400.0,2009-12-10 00:00:00,117366
2058644,Diárias,40.0,2015-01-20 16:32:36,186989
1959131,Contador,700.0,2014-09-08 16:20:59,183048
446797,Grupo teatral,16000.0,2010-06-24 00:00:00,122179
168155,Aquisição de Livros,25.0,2010-01-01 00:00:00,115206
2395585,Hospedagem sem Alimentação,12000.0,2016-11-29 15:40:17,203714
2022926,Grupos Folclóricos,2000.0,2014-12-18 17:18:28,186700
2042193,Reparos e manutenção,2500.0,2015-01-12 00:00:00,186846
2521388,Ampliações das imagens,110.0,2018-01-01 16:55:40,208743
1108856,Assistente de Diretor,2000.0,2012-07-04 00:00:00,149768
1948342,Palco (praticável) 50 m²,0.0,2014-10-30 17:48:39,183600
669355,Camisetas,10.0,2014-09-26 00:00:00,131794
2108064,Legendagem,1.0,2014-12-18 00:00:00,186916
2313693,Serviço de audiodescrição,4000.0,2015-12-24 08:16:52,200423
286120,Custo distribuição para bibliotecas,15.0,2010-01-30 00:00:00,119357
116298,Assistente de câmera,1100.0,2009-12-01 00:00:00,115907
1573261,Material de consumo,250.0,2014-03-25 07:53:48,170773
1735036,Aluguel de vans,6800.0,2014-01-07 10:09:08,170282
709471,Aluguel de vans,400.0,2011-03-14 00:00:00,134756
66946,Material de consumo,330.0,2009-06-06 00:00:00,111466
741208,Remuneração para captação de recursos,58014.67,2014-02-27 00:00:00,132499
1928261,Registro videográfico,11500.0,2016-07-30 00:00:00,202184
1773189,Ilustração,3500.0,2014-09-26 00:00:00,169496
2035687,"VT varejo até 30""/Vinheta até 30""
",10000.0,2015-03-03 00:00:00,186739
2139959,Ator/Atriz,6000.0,2015-06-01 16:28:25,191720
1937516,Transporte de material,5000.0,2014-07-30 07:30:33,178323
989290,Anúncio de 1 de página,400.0,2012-01-01 00:00:00,142517
1237954,Produtor musical,3000.0,2013-03-07 00:00:00,151370
2458851,Registro videográfico,23000.0,2016-09-14 00:00:00,203742
2170747,Refeição,100.0,2015-12-23 17:37:53,194968
1434269,Assistente administrativo,1500.0,2014-01-07 10:09:08,158028
2056093,Projeto Gráfico,8000.0,2014-12-19 00:00:00,187282
977027,Passagens Aéreas (Descrever os trechos na tela de deslocamentos),480.0,2011-07-01 00:00:00,136589
1518133,Assistente de produção,1700.0,2015-01-10 09:55:46,160803
1464036,Gravação Radiofônica,100.0,2015-01-10 09:55:46,159570
2478056,Contador,960.0,2017-03-14 10:48:33,206447
1291579,Ampliações das imagens,750.0,2012-10-26 00:00:00,155951
2359040,Produtor Executivo,1500.0,2016-03-24 00:00:00,201611
2571738,Folders,2.3,2017-06-05 13:48:32,208368
709488,Músico de Base,800.0,2012-10-01 00:00:00,133984
2404430,"Fotografia Artística (Fotógrafo, Tratamento, Revelação, etc.)",5000.0,2017-01-10 14:57:54,205130
4564,Professor,300.0,2009-07-07 00:00:00,112669
1217151,Pesquisa,1000.0,2016-03-17 00:00:00,149302
1420471,Diretor Artístico,2000.0,2015-01-10 09:55:46,183262
2327837,Projeto Expográfico,8000.0,2016-02-05 16:31:27,201699
751831,Elenco protagonista,10000.0,2013-01-01 00:00:00,132516
527946,Material de escritório,0.0,2010-12-01 00:00:00,128399
1090189,Confecção de troféus e placas comemorativas,58.0,2012-03-06 00:00:00,148044
2238320,Direitos Autorais,500.0,2015-12-17 00:00:00,198122
876302,Distribuidor de impresso,500.0,2012-03-01 00:00:00,137762
1204478,Transporte de material,700.0,2012-08-06 00:00:00,152387
1359603,Refeição,60.0,2013-01-07 00:00:00,157324
865420,Treinamento,0.0,2011-06-02 00:00:00,136411
1590445,Trilha sonora,4000.0,2015-01-10 09:55:46,161250
1773106,Curadoria,20000.0,2014-01-07 10:09:09,169025
346664,Extintores,250.0,2010-12-01 00:00:00,121840
2442123,Locação de teatro,25000.0,2017-03-14 10:48:33,206173
289386,Estagiário,0.0,2010-03-10 00:00:00,119998
1986178,Locação de automóveis,150.0,2016-04-15 13:05:36,200407
127764,Locação equipamento de som,10000.0,2017-09-29 14:03:25,214065
1701127,Hospedagem sem Alimentação,200.0,2014-01-07 10:09:08,167841
2078377,Elenco Principal,12000.0,2014-12-24 00:00:00,186718
2358218,Contra-regra,650.0,2016-11-09 11:50:57,203449
557501,Montador,800.0,2011-02-10 00:00:00,130509
1966280,Designer gráfico,25000.0,2015-01-10 09:55:46,183959
593491,"Locação de equipamentos de luz (torres, mesas, racks, cabos, refletores, máquinas de fumaça, monitor)",17000.0,2011-05-16 00:00:00,131948
944805,Clipping,1500.0,2014-07-14 00:00:00,178802
2390292,Sítio de Internet - Design e criação,10000.0,2016-11-01 09:16:32,203375
2348068,Coordenação Administrativo- Financeiro,3500.0,2017-06-24 16:03:48,209326
364066,Operador de som,5000.0,2010-05-18 00:00:00,121671
2409554,Estrutura Metálica,0.0,2016-11-01 10:13:54,203988
2089439,Remuneração para captação de recursos,5600.0,2015-03-25 16:53:36,189353
1029979,Assessoria Jurídica (Contratos Inclusive),15000.0,2012-02-17 00:00:00,146548
1219618,Transporte de material,2000.0,2012-11-01 00:00:00,153824
1487560,Cartaz,4.5,2015-01-10 00:00:00,160309
141604,Locação de cadeiras,500.0,2009-10-24 00:00:00,112818
504480,Coordenador técnico ,2500.0,2013-01-01 00:00:00,126753
1611133,Projeto Gráfico,5000.0,2015-01-10 09:55:46,162200
541971,Hospedagem sem Alimentação,90.0,2012-06-10 00:00:00,150078
1339646,Sonorização,1500.0,2013-02-04 00:00:00,155262
205055,Palestrante,1000.0,2012-07-09 00:00:00,142265
2070045,Grupo teatral,0.0,2015-02-11 11:19:40,187671
2174734,Lonas,0.0,2015-08-01 00:00:00,191880
952383,Curador,5000.0,2017-02-10 08:56:47,207599
635967,Coordenação geral,2000.0,2011-03-01 00:00:00,131827
410718,Roteirista,8000.0,2011-03-01 00:00:00,123051
134298,Frete aéreo,350.0,2009-10-15 00:00:00,116311
1815317,Designer gráfico,4800.0,2014-05-12 15:50:03,177322
2433321,Coordenação de oficinas,3000.0,2017-01-01 13:45:53,203860
818668,Execução de projeto multimídia,4000.0,2012-01-01 00:00:00,136950
295598,Diretor Artístico e Musical,4000.0,2010-11-22 00:00:00,121190
2261721,Transporte de material,600.0,2015-12-25 00:00:00,198526
982126,Servidor de dados,15000.0,2014-12-12 00:00:00,187150
1339407,Locação de mesa de som/ equipamentos,5000.0,2014-01-07 10:09:08,157165
1760069,Locação de automóveis,90.0,2014-01-07 10:09:08,170245
128554,Montagem e desmontagem,2500.0,2017-09-29 14:03:25,214065
919829,Passagens terrestres,0.0,2012-01-01 00:00:00,141522
1577461,Locação de Mobiliário,18000.0,2014-01-07 10:09:08,162539
2210000,Aluguel de ônibus,3200.0,2016-02-29 15:24:41,194687
1382676,Coordenação artística ,5000.0,2013-06-06 00:00:00,157743
1503049,Material de consumo,400.0,2014-01-07 10:09:08,160400
1301610,Assessor de imprensa,1000.0,2012-12-01 00:00:00,155814
2007704,Pedágio,65.0,2017-08-09 11:44:27,209714
2189337,Assessoria Jurídica (Contratos Inclusive),800.0,2015-10-26 00:00:00,192853
238414,Material de consumo,200.0,2011-02-01 00:00:00,119039
2246329,"Banner/faixa adesiva/faixa de lona/saia de palco/testeira/pórtico
",8500.0,2015-10-23 00:00:00,194467
179728,Cartaz,3.0,2010-01-18 00:00:00,115828
2031270,Correios,200.0,2015-01-10 09:55:46,185919
625837,"Banner/faixa adesiva/faixa de lona/saia de palco/testeira/pórtico
",1000.0,2011-01-10 00:00:00,127548
2486400,"Banner/faixa adesiva/faixa de lona/saia de palco/testeira/pórtico
",400.0,2017-03-07 11:15:38,206754
508675,Ator/Atriz,6000.0,2011-01-10 00:00:00,126886
1437379,Transporte Local / Locação de Automóvel / Combustível,150.0,2014-01-07 10:09:08,159178
415042,Locação de automóveis,322.5,2013-08-01 00:00:00,162165
1225135,Camarim (para montagem de estrutura no caso de locais abertos),800.0,2014-01-07 10:09:08,153056
1531228,Diretor musical,12000.0,2014-01-07 10:09:08,160834
981359,Professor,5000.0,2014-01-07 10:09:09,145201
1269187,Luz,2200.0,2012-08-24 00:00:00,153560
716017,Palestrante,300.0,2012-04-01 00:00:00,133819
2285005,"Locação de equipamentos de luz (torres, mesas, racks, cabos, refletores, máquinas de fumaça, monitor)",3000.0,2016-05-10 00:00:00,200599
747598,"Livro
",17.93,2011-06-01 00:00:00,135229
1637511,Locação de teatro,1000.0,2014-01-07 10:09:08,162656
2263913,Instrutor,250.0,2015-09-14 00:00:00,194137
473137,Assistente de Diretor,2000.0,2011-04-02 00:00:00,124272
605188,Montagem e desmontagem,4000.0,2011-12-15 00:00:00,130573
1151989,Cenotécnico,2200.0,2012-09-04 00:00:00,148525
761062,Contador de histórias,800.0,2015-12-04 17:36:30,191577
1189226,"Sítio de internet
",800.0,2015-01-10 00:00:00,150638
193715,Cenógrafo,2000.0,2010-06-01 00:00:00,116516
1826656,Elaboração de prestação de contas,4200.0,2015-01-10 09:55:46,172784
672936,Som,0.0,2011-03-30 00:00:00,132240
347116,Registro videográfico,500.0,2010-06-01 00:00:00,121121
401294,Água,250.0,2010-08-02 00:00:00,122963
1534551,"Banner/faixa adesiva/faixa de lona/saia de palco/testeira/pórtico
",320.0,2013-07-08 00:00:00,162054
1883130,Confecção material cenográfico,5000.0,2014-04-29 16:21:34,172996
1988491,Produtor local,2000.0,2014-11-24 16:49:49,184027
365383,Contador,4000.0,2015-12-17 00:00:00,198342
1231458,Carregadores,500.0,2012-08-16 00:00:00,154405
245462,Assessor de imprensa,2500.0,2010-02-01 00:00:00,116891
98908,Passagens Aéreas (Descrever os trechos na tela de deslocamentos),1638.0,2009-10-06 00:00:00,114627
2060976,Tradução simultânea,2000.0,2015-01-09 09:30:46,187127
1736447,Impressão,20.0,2014-01-01 00:00:00,168878
2247447,Material permanente,300.0,2015-07-23 07:23:14,192261
2119814,Editoração Eletrônica,11000.0,2015-03-25 16:53:36,190407
1810675,Consolidações/Estabilizações,0.0,2014-05-11 00:00:00,177438
1751207,Locação de guindastes,400.0,2015-01-10 09:55:46,168434
1716934,Mídia em Metrô,6000.0,2014-01-07 10:09:08,168654
146638,Assistente de cenografia,88.24,2010-04-01 00:00:00,118122
799226,"Fotografia Artística (Fotógrafo, Tratamento, Revelação, etc.)",500.0,2015-10-23 16:58:29,194616
529348,Músicos / Intérpretes,200.0,2011-03-01 00:00:00,125747
1905679,Técnico de som,1500.0,2017-06-13 12:19:05,209523
1877481,Contador,1000.0,2014-07-15 07:39:57,175002
663287,Manutenção de Informática,1500.0,2015-10-30 16:12:57,193035
121849,Coordenação Editorial,0.0,2009-10-01 00:00:00,114532
1649212,Transporte Local / Locação de Automóvel / Combustível,220.0,2014-01-07 10:09:08,166684
1389169,"Locação de equipamentos de luz (torres, mesas, racks, cabos, refletores, máquinas de fumaça, monitor)",0.0,2017-01-01 01:27:18,202828
1292803,Músico de Base,3000.0,2014-01-07 10:09:08,153338
176359,Locação de câmera completa,300.0,2010-11-04 00:00:00,117136
1103499,Controler,4000.0,2012-05-28 00:00:00,149724
646754,Passagens Aéreas (Descrever os trechos na tela de deslocamentos),359.0,2011-04-04 00:00:00,132318
1332717,Trombone tenor com uma válvula,2500.0,2014-01-07 10:09:08,156849
330962,Tratamento de imagens,35.0,2016-05-02 00:00:00,198664
2466059,Tendas,0.0,2017-05-22 15:50:23,207468
2291390,Tradutor e Adaptador,15000.0,2016-05-01 00:00:00,200605
323409,Impressão,25.11,2010-05-10 00:00:00,121816
353917,Maquiador,3000.0,2010-06-01 00:00:00,121630
1101196,Assistente de produção,100.0,2012-02-25 00:00:00,147447
1640727,Direitos Autorais,50000.0,2015-07-02 00:00:00,190241
2051800,Flauta doce,102.2,2014-12-22 00:00:00,186713
2063421,Cartaz,2.0,2015-01-09 09:30:46,187127
535168,Locação de Equipamento de projeção,1200.0,2015-07-02 00:00:00,169362
1523388,Auxiliar Administrativo,900.0,2013-05-08 00:00:00,160660
1800884,Coordenação geral,12000.0,2015-01-10 09:55:46,168446
1691146,Hospedagem sem Alimentação,250.0,2014-01-07 10:09:08,165124
753052,Cartaz,3.0,2011-04-01 00:00:00,132992
231261,Aluguel de ônibus,3500.0,2010-02-10 00:00:00,118495
1774306,Instrutor,1280.0,2014-12-05 15:52:54,185601
2335175,Certificado - Confecção,1.5,2016-05-16 16:05:35,202208
1856094,Direitos Autorais,15000.0,2014-05-01 07:46:58,173227
279850,Breu para Contrabaixo,60.0,2017-02-21 00:00:00,207527
17997,Coordenação artística ,500.0,2010-05-28 00:00:00,121098
1738828,Refeição,60.0,2014-02-05 09:24:21,169226
2110039,Músicos / Intérpretes,350.0,2015-06-09 00:00:00,190282
551382,"Banner/faixa adesiva/faixa de lona/saia de palco/testeira/pórtico
",360.0,2010-10-06 00:00:00,126977
1960838,"Anúncio de 1/3 de página
",3200.0,2015-01-10 09:55:46,183338
1228162,Diárias,80.0,2013-01-01 00:00:00,153953
827693,Camarim,1000.0,2011-06-25 00:00:00,133640
2477341,Transporte Local / Locação de Automóvel / Combustível,3000.0,2017-03-03 09:18:14,206575
2133230,Remuneração para captação de recursos,30000.0,2015-06-27 07:35:52,191717
208488,Curadoria,10000.0,2010-01-02 00:00:00,117872
170509,Elaboração e Agenciamento,25000.0,2009-07-01 00:00:00,112319
1270499,Advogado,5000.0,2013-01-01 00:00:00,156064
1951223,Coordenação geral,0.0,2015-10-03 07:34:44,179964
612210,Busdoor,4500.0,2011-07-01 00:00:00,131071
2018980,Transporte Local / Locação de Automóvel / Combustível,500.0,2015-12-03 08:00:26,186344
1701085,Folders,1.3,2014-01-07 10:09:08,167473
1558340,Produtor,4600.0,2013-08-08 00:00:00,162246
1265737,Acrílica,43.55,2014-01-07 10:09:08,155693
906546,Diretor geral,400.0,2012-02-01 00:00:00,141744
1435453,"Anúncio de 1/2 de  página
",5000.0,2015-01-10 00:00:00,185313
704673,Consertos figurino e adereços ,150.0,2011-08-01 00:00:00,132909
587115,Correios,400.0,2011-11-17 00:00:00,131055
455987,Motoboy,800.0,2011-03-01 00:00:00,125469
2525713,Coreógrafo,250.0,2017-04-20 14:26:49,208676
36271,Contra-regra,400.0,2009-08-10 00:00:00,112705
509225,Hospedagem sem Alimentação,180.0,2011-01-03 00:00:00,127073
1020871,Arranjador,600.0,2012-02-28 00:00:00,146103
2488528,Cópias e reproduções,5.5,2016-12-08 13:26:47,206625
354777,Material cenográfico,32000.0,2010-06-01 00:00:00,121360
1108830,Sítio de Internet - Textos,12.0,2014-01-07 10:09:08,148417
1018129,Pesquisa iconográfica e bibliográfica,500.0,2012-03-05 00:00:00,146151
850821,Custo distribuição para bibliotecas,20.0,2011-10-10 00:00:00,138499
1528567,"Painéis em mobiliário urbano (banca de revistas, relógio, toten, ponto de ônibus)",47520.0,2013-11-13 17:04:51,160549
1993611,Material de apoio pedagógico,3000.0,2014-12-24 00:00:00,185943
273990,Assessor de imprensa,3000.0,2010-03-15 00:00:00,119641
893894,Produtor local,2500.0,2011-09-15 00:00:00,138232
640597,Escaneamento,5000.0,2010-11-01 00:00:00,127592
1115706,Cantor / Solista,5000.0,2014-01-07 10:09:08,150017
955689,Correios,1.0,2011-11-01 00:00:00,140605
1883948,Direitos Autorais,25000.0,2014-04-10 08:01:27,176043
826603,Locação de Gerador de Energia,1500.0,2011-09-01 00:00:00,136922
333617,Cantor / Solista,4000.0,2010-05-15 00:00:00,121299
548580,Passagens Aéreas (Descrever os trechos na tela de deslocamentos),500.0,2011-01-10 00:00:00,126646
346380,Estagiário,6.66,2010-02-22 00:00:00,121470
1070378,Correios,1.1,2014-01-07 10:09:09,147449
1634730,Coordenação Administrativo- Financeiro,17000.0,2015-06-19 09:40:49,190229
1651118,Assistente de produção,1500.0,2014-01-07 10:09:08,166565
415894,Refeição,4000.0,2011-04-01 00:00:00,125150
51284,Técnico de Palco,400.0,2010-01-01 00:00:00,118035
1114772,Assessoria Jurídica (Contratos Inclusive),2500.0,2016-07-01 00:00:00,201365
1739506,Passagens Aéreas (Descrever os trechos na tela de deslocamentos),600.0,2015-01-10 09:55:46,167972
2193364,Produtor Executivo,3500.0,2015-10-30 10:03:03,193638
810352,Telefone,3000.0,2016-12-23 16:15:17,202901
2064255,Produtor,3500.0,2015-04-30 09:39:33,187232
1487339,Técnico de Informática,2000.0,2014-01-07 10:09:08,160037
743384,Passagens Aéreas (Descrever os trechos na tela de deslocamentos),701.24,2011-06-01 00:00:00,132684
1225810,Ambulância,5000.0,2013-01-01 00:00:00,151533
224133,Assessor de imprensa,6000.0,2009-11-23 00:00:00,116691
826098,Eletricista,700.0,2011-09-01 00:00:00,136040
1774957,"Folder formato até A5(15,5x21cm)
",0.2,2015-01-06 09:23:36,185594
1085052,Produtor,800.0,2012-03-08 00:00:00,147827
1407579,Coordenação Gráfica,3500.0,2014-01-07 00:00:00,157760
2460619,Contra-regra,1500.0,2016-09-14 00:00:00,203742
1220986,Locação equipamento de iluminação,800.0,2012-07-23 00:00:00,152177
368460,Passagens Aéreas (Descrever os trechos na tela de deslocamentos),750.0,2015-01-10 09:55:46,155992
1803378,Assessoria Jurídica (Contratos Inclusive),1000.0,2014-01-17 00:00:00,170944
1876409,Passagens Aéreas (Descrever os trechos na tela de deslocamentos),1500.0,2014-12-12 16:50:20,186200
2482612,Assistente de Diretor,3900.0,2017-01-02 07:18:30,208023
1229555,Produtor,18000.0,2014-01-07 10:09:08,168384
282284,"Fotografia Artística (Fotógrafo, Tratamento, Revelação, etc.)",5000.0,2009-12-01 00:00:00,117094
2155137,Montador,720.0,2015-08-24 00:00:00,191587
57423,Pesquisa,0.0,2009-07-06 00:00:00,112947
310984,"Locação de equipamentos de luz (torres, mesas, racks, cabos, refletores, máquinas de fumaça, monitor)",1800.0,2010-04-05 00:00:00,120830
1321848,Assistente de produção,1200.0,2014-01-07 00:00:00,156293
190024,Cópias e reproduções,2500.0,2016-05-18 00:00:00,129098
256141,Locação de Gerador de Energia,3000.0,2010-04-01 00:00:00,119165
147603,Restaurador nível Senior,9400.0,2017-09-29 14:51:14,214072
33091,Folders,0.92,2010-02-17 00:00:00,111804
646877,Assistente de Diretor,800.0,2011-07-01 00:00:00,132239
2096452,Chefe de camarim,2000.0,2015-04-24 09:22:58,187977
1333807,Locação equipamento de iluminação,25000.0,2013-01-01 00:00:00,155770
2437182,Imagens,250.0,2016-11-25 14:07:32,206573
1525198,Coordenador do Projeto,6000.0,2015-05-26 10:50:17,190965
2311168,Instalações elétricas e eletrônicas,30000.0,2016-05-30 17:11:49,202242
31551,Contador,900.0,2010-02-01 00:00:00,118097
961963,Telão,35000.0,2013-10-29 00:00:00,142805
1681313,Remuneração para captação de recursos,55384.4,2014-01-07 10:09:08,166813
2098033,Assessor de imprensa,3000.0,2015-02-24 16:39:41,189263
1886019,Hospedagem sem Alimentação,180.0,2014-07-16 16:37:40,177367
1523621,Ficha Catalográfica e ISBN,300.0,2014-01-07 10:09:08,159747
711508,Cadastramento dos Bens Moveis/Integrados,1104.0,2011-05-30 00:00:00,132935
1614417,Edição de Texto,0.0,2013-08-05 00:00:00,162917
1683515,Correios,100.0,2015-01-10 09:55:46,167030
669792,Tradução,800.0,2016-06-08 00:00:00,133047
852533,Conexão de internet,0.0,2012-07-01 00:00:00,150373
2035486,Painéis,240.0,2014-12-19 00:00:00,187282
1737172,Produtor,3000.0,2015-01-10 09:55:46,170065
2071978,Diretor geral,4000.0,2015-02-24 16:39:41,189329
1071001,Transporte Local / Locação de Automóvel / Combustível,5000.0,2014-06-11 16:55:19,178140
1621784,Designer,0.0,2014-01-07 10:09:08,162979
555818,Solista,20000.0,2011-01-10 00:00:00,127551
971597,Figurinista,3000.0,2012-01-02 00:00:00,145054
1672714,Remuneração para captação de recursos,25000.0,2014-01-07 10:09:08,167762
1744943,Coordenador Administrativo,2500.0,2013-12-31 00:00:00,170131
966919,Passagens Aéreas (Descrever os trechos na tela de deslocamentos),2580.0,2011-08-01 00:00:00,136568
4507,Segurança,200.0,2009-10-01 00:00:00,114391
1235125,Telefone,70.0,2012-09-27 00:00:00,154586
1867943,Camareira,2500.0,2014-07-16 16:37:40,177660
1960909,Planejamento,0.0,2015-01-10 09:55:47,183323
1739306,Consultoria Técnica,3000.0,2015-10-03 07:34:44,167986
2385006,Camarim,150.0,2016-06-02 16:31:37,201888
1211863,Advogado,1600.0,2012-08-21 00:00:00,153130
669979,Refeição,14.0,2014-01-15 00:00:00,131595
